type,data_dim,laten_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,use_batch_sampler,use_gpu,results_out,loss,epochs,avg_train_loss,best_valid_loss,test_mse,test_mae,test_med_ae,test_max_error,test_mape,test_r2,avg_test_loss
deepsets_mlp_fspool,1,8,19641,128,-100,100,largest_contiguous_sum,True,10000,1000,1000,1600.8380126953125,965.1260375976562,-99.0,4331.0,1579.0,548.0,14.960516455730076,3.906660556793213,1572.261962890625,978.936767578125,-64.0,4120.0,1572.0,117.0,16.467674506367825,3.873002052307129,1591.27001953125,988.899169921875,-86.0,4169.0,1539.5,96.0,16.594977589841783,3.8627851009368896,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,18,551.3781856609758,57.6627072095871,61.39931869506836,5.6595001220703125,5.028350830078125,81.65461730957031,0.015062371268868446,0.9999372144639992,60.75652027130127
deepsets_mlp_fspool,1,8,33977,256,-100,100,largest_contiguous_sum,True,10000,1000,1000,3198.0712890625,1891.75927734375,-87.0,7995.0,3142.5,2234.0,17.789851332512548,4.571545124053955,3127.9599609375,1907.17626953125,-86.0,7253.0,3032.0,941.0,17.222533556406667,4.538384914398193,3156.73193359375,1922.9608154296875,-72.0,7599.0,3146.0,1475.0,17.040282136030633,4.524194240570068,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,28,2723.956192040899,55.6292108297348,71.14362335205078,4.374749183654785,3.0150146484375,116.830078125,0.0076207653619349,0.9999807604423333,70.13484156131744
deepsets_mlp_fspool,1,8,62649,512,-100,100,largest_contiguous_sum,True,10000,1000,1000,6383.9150390625,3739.21044921875,-92.0,15341.0,6350.0,3012.0,20.381449044302837,5.248648166656494,6240.13916015625,3791.849365234375,-3.0,13845.0,6077.0,6486.0,17.405275201778377,5.216047763824463,6306.6728515625,3811.550048828125,-22.0,14526.0,6253.0,349.0,17.53392326322028,5.19927453994751,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,52,8593.230811908747,81.87154412269592,113.57600402832031,6.7708282470703125,5.448974609375,155.81689453125,0.006085687782615423,0.999992182221983,114.01341414451599
deepsets_mlp_fspool,1,8,119993,1024,-100,100,largest_contiguous_sum,True,10000,1000,1000,12759.4580078125,7453.21630859375,-78.0,27830.0,12706.5,2069.0,22.17317624856065,5.932857990264893,12541.337890625,7602.900390625,9.0,27793.0,12115.5,1353.0,17.717155133587664,5.900405406951904,12593.5478515625,7547.2060546875,53.0,26962.0,12816.5,344.0,17.70643446180084,5.8831610679626465,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,46,24619.249449760293,257.3820013999939,262.5208740234375,10.17806625366211,6.3779296875,116.927734375,0.002607649890705943,0.9999953911618846,263.0569911003113
deepsets_mlp_fspool,1,8,6201,8,-100,100,max,True,10000,1000,1000,54.661399841308594,43.348487854003906,-100.0,100.0,68.0,99.0,7.0628785754901084,1.5935304164886475,51.5369987487793,46.364261627197266,-98.0,100.0,68.0,99.0,8.025347929168042,1.5713962316513062,52.27399826049805,45.34043502807617,-100.0,100.0,66.5,95.0,7.923511920246739,1.5809353590011597,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,67,5.824520426760813,7.073000060394406,0.5388826131820679,0.21016842126846313,0.07338142395019531,17.939882278442383,730169081856.0,0.9997378663285128,0.532330286456272
deepsets_mlp_fspool,1,8,7097,16,-100,100,max,True,10000,1000,1000,69.69439697265625,35.70718765258789,-100.0,100.0,82.0,99.0,6.490437317898961,2.086803913116455,67.85099792480469,38.106807708740234,-100.0,100.0,81.0,100.0,7.211467560388762,2.0597832202911377,69.59500122070312,36.1907844543457,-98.0,100.0,83.0,100.0,7.112958647154782,2.063805103302002,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,108,9.67860352765223,9.455531492829323,12.863513946533203,1.8801159858703613,0.8999099731445312,51.53280258178711,13728201310208.0,0.9901788221564357,12.658040910959244
deepsets_mlp_fspool,1,8,8889,32,-100,100,max,True,10000,1000,1000,80.74919891357422,29.105627059936523,-100.0,100.0,91.0,100.0,5.760121862892244,2.649203062057495,80.3280029296875,27.696107864379883,-99.0,100.0,91.0,100.0,6.238321225448462,2.618053913116455,78.94300079345703,31.726041793823242,-94.0,100.0,90.0,100.0,6.345574127327615,2.6180479526519775,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,71,19.820207033947014,21.31498020887375,18.85965347290039,2.9097187519073486,1.9244422912597656,32.54005813598633,0.04983236640691757,0.9812629178729123,18.849346339702606
deepsets_mlp_fspool,1,8,12473,64,-100,100,max,True,10000,1000,1000,88.37310028076172,22.601139068603516,-100.0,100.0,96.0,100.0,4.911969055226156,3.2619073390960693,88.0469970703125,22.86890411376953,-94.0,100.0,96.0,100.0,5.264711821199507,3.2282028198242188,87.66600036621094,23.426834106445312,-90.0,100.0,95.0,100.0,5.322064146177099,3.222740888595581,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,142,24.379677754298896,18.20935159921646,19.311765670776367,3.3330347537994385,2.583667755126953,21.985183715820312,0.051881395280361176,0.9648119774048036,19.322029292583466
deepsets_mlp_fspool,1,8,19641,128,-100,100,max,True,10000,1000,1000,93.13349914550781,17.282691955566406,-99.0,100.0,98.0,100.0,4.016436546271411,3.906660556793213,93.30000305175781,14.361058235168457,-64.0,100.0,98.0,100.0,4.240480425685378,3.873002052307129,93.17900085449219,15.935023307800293,-86.0,100.0,98.0,100.0,4.297278704430002,3.8627851009368896,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,63,40.03830819221059,27.1735098361969,27.03211784362793,3.8588573932647705,3.0947914123535156,52.89684295654297,0.05478210374712944,0.8935428877874217,26.945021986961365
deepsets_mlp_fspool,1,8,33977,256,-100,100,max,True,10000,1000,1000,96.44419860839844,11.63577651977539,-87.0,100.0,99.0,100.0,3.028512151989757,4.571545124053955,95.9729995727539,12.757596969604492,-86.0,100.0,99.0,100.0,3.2548575965020987,4.538384914398193,95.9209976196289,12.021512985229492,-72.0,100.0,99.0,100.0,3.348239444064073,4.524194240570068,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,41,66.55944379575693,50.34030210971832,48.47953796386719,5.191540241241455,3.994098663330078,50.433677673339844,0.05506959930062294,0.6645403742832876,48.54902768135071
deepsets_mlp_fspool,1,8,62649,512,-100,100,max,True,10000,1000,1000,98.08580017089844,8.493494033813477,-92.0,100.0,100.0,100.0,2.1244173315709136,5.248648166656494,98.20500183105469,6.153451442718506,-3.0,100.0,100.0,100.0,2.2979657122856434,5.216047763824463,97.71900177001953,8.79886531829834,-22.0,100.0,100.0,100.0,2.3995012478498907,5.19927453994751,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,86,95.09237486237933,50.81020128726959,57.589046478271484,5.899211883544922,4.900508880615234,29.561309814453125,0.062660813331604,0.25614803687469,57.97517275810242
deepsets_mlp_fspool,1,8,119993,1024,-100,100,max,True,10000,1000,1000,99.08039855957031,5.100072383880615,-78.0,100.0,100.0,100.0,1.3431979151910793,5.932857990264893,99.18299865722656,4.56941032409668,9.0,100.0,100.0,100.0,1.4112625862750086,5.900405406951904,99.02300262451172,4.137930870056152,35.0,100.0,100.0,100.0,1.4848724979086236,5.8831610679626465,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,116,211.39612156570337,78.95721411705017,79.43274688720703,6.824160099029541,5.45501708984375,45.192047119140625,0.0696948692202568,-3.639094328065468,80.03627109527588
deepsets_mlp_fspool,1,8,6201,8,-100,100,cardinality,True,10000,1000,1000,4.469600200653076,2.298102617263794,1.0,8.0,4.0,2.0,3.0008532391194036,1.5935304164886475,4.382999897003174,2.338869571685791,1.0,8.0,4.0,1.0,3.0068783156685734,1.5713962316513062,4.421000003814697,2.3177056312561035,1.0,8.0,4.0,7.0,3.0081528195630796,1.5809353590011597,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,71,0.013763548267240026,0.005567535241425503,0.003744903951883316,0.04129522666335106,0.030489444732666016,0.5601156949996948,0.017073780298233032,0.9993028533568195,0.003706294344738126
deepsets_mlp_fspool,1,8,7097,16,-100,100,cardinality,True,10000,1000,1000,8.441100120544434,4.614968299865723,1.0,16.0,8.0,6.0,4.002828430443463,2.086803913116455,8.277000427246094,4.680200099945068,1.0,16.0,8.0,15.0,4.027603870085169,2.0597832202911377,8.32800006866455,4.660731315612793,1.0,16.0,8.0,1.0,4.021229360041877,2.063805103302002,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,78,0.0251186139151976,0.00688733825518284,0.00790207739919424,0.04448525607585907,0.02716505527496338,0.8820761442184448,0.017092332243919373,0.9996362247396352,0.007852972761611454
deepsets_mlp_fspool,1,8,8889,32,-100,100,cardinality,True,10000,1000,1000,16.377599716186523,9.241147994995117,1.0,32.0,16.0,11.0,5.008900015377463,2.649203062057495,16.06399917602539,9.385409355163574,1.0,32.0,16.0,12.0,5.084544912109969,2.618053913116455,16.17300033569336,9.356552124023438,1.0,32.0,16.0,1.0,5.086643775959765,2.6180479526519775,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,110,0.03059211333288224,0.012108332390198484,0.011198108084499836,0.06108744069933891,0.03497886657714844,0.5124704837799072,0.024756619706749916,0.9998720875068161,0.011257985315751284
deepsets_mlp_fspool,1,8,12473,64,-100,100,cardinality,True,10000,1000,1000,32.257198333740234,18.486434936523438,1.0,64.0,32.0,22.0,6.024962821606916,3.2619073390960693,31.636999130249023,18.768356323242188,1.0,64.0,31.0,24.0,6.235913393926879,3.2282028198242188,31.8439998626709,18.72051429748535,1.0,64.0,32.0,51.0,6.235371090179096,3.222740888595581,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,245,0.008041846125451908,0.007800178344041342,0.01140193548053503,0.038921087980270386,0.013290882110595703,0.6068665981292725,0.019235672429203987,0.9999674655839857,0.011379553456208669
deepsets_mlp_fspool,1,8,19641,128,-100,100,cardinality,True,10000,1000,1000,64.01499938964844,36.96930694580078,1.0,128.0,64.0,44.0,7.062137316355295,3.906660556793213,62.777000427246094,37.53181457519531,1.0,128.0,61.0,8.0,7.618607191829906,3.873002052307129,63.20800018310547,37.45451354980469,1.0,128.0,63.0,2.0,7.60721122412506,3.8627851009368896,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,190,0.018586010381484486,0.007489337702281773,0.01017469260841608,0.04359431564807892,0.01886749267578125,0.5486369132995605,0.011330901645123959,0.9999927470798415,0.010081274107506033
deepsets_mlp_fspool,1,8,33977,256,-100,100,cardinality,True,10000,1000,1000,127.5261001586914,73.93782043457031,1.0,256.0,127.0,57.0,8.148916636746648,4.571545124053955,125.0780029296875,75.08039855957031,1.0,256.0,121.0,94.0,9.45954369726901,4.538384914398193,125.91699981689453,74.90738677978516,1.0,256.0,126.0,201.0,9.412542336318499,4.524194240570068,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,91,9.713107358118531,6.122649237513542,5.954514503479004,1.8928935527801514,1.5624351501464844,10.247268676757812,0.04926310107111931,0.9989388002703113,5.95541325211525
deepsets_mlp_fspool,1,8,62649,512,-100,100,cardinality,True,10000,1000,1000,254.55819702148438,147.88259887695312,1.0,512.0,253.0,114.0,9.347808964483418,5.248648166656494,249.64700317382812,150.1714324951172,2.0,511.0,241.0,39.0,11.731784027382329,5.216047763824463,251.35400390625,149.81170654296875,2.0,512.0,251.5,5.0,11.679173835223985,5.19927453994751,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,34,34.60202939343301,16.575813591480255,17.295454025268555,3.3079960346221924,2.787059783935547,13.6947021484375,0.03290779888629913,0.999229379674799,17.29598879814148
deepsets_mlp_fspool,1,8,119993,1024,-100,100,cardinality,True,10000,1000,1000,508.6065979003906,295.7623596191406,1.0,1024.0,506.0,228.0,10.79744102878053,5.932857990264893,498.77398681640625,300.3266906738281,3.0,1022.0,481.5,92.0,13.969643306579474,5.900405406951904,502.2250061035156,299.61773681640625,4.0,1024.0,502.0,9.0,13.860527351826454,5.8831610679626465,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,46,142.09476491600086,30.07576858997345,30.64054298400879,4.419425010681152,3.8415069580078125,24.0091552734375,0.029331713914871216,0.9996586803017593,30.35685884952545
deepsets_mlp_fspool,1,8,6201,8,-100,100,longest_seq_length,True,10000,1000,1000,1.136199951171875,0.35418859124183655,1.0,4.0,1.0,1.0,0.5908281145309909,1.6007636785507202,1.1540000438690186,0.3902358114719391,1.0,3.0,1.0,1.0,0.653242091011151,1.6070263385772705,1.1419999599456787,0.3685593903064728,1.0,3.0,1.0,1.0,0.6166120176131298,1.6034399271011353,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,35,0.1120820851272838,0.13171588210389018,0.11511807143688202,0.2214808315038681,0.1281002163887024,1.8686890602111816,0.16677527129650116,0.1525216113697182,0.11475012777373195
deepsets_mlp_fspool,1,8,7097,16,-100,100,longest_seq_length,True,10000,1000,1000,1.4416999816894531,0.5851504802703857,1.0,5.0,1.0,1.0,1.1789538822762033,2.096096992492676,1.4579999446868896,0.581580638885498,1.0,4.0,1.0,1.0,1.1908787144515003,2.1014459133148193,1.4490000009536743,0.5808605551719666,1.0,4.0,1.0,1.0,1.1888048562606393,2.0974459648132324,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,65,0.22368309461766747,0.22227035835385323,0.20982955396175385,0.33837658166885376,0.2520253658294678,1.770042896270752,0.2463534027338028,0.37809670407601226,0.21145559288561344
deepsets_mlp_fspool,1,8,8889,32,-100,100,longest_seq_length,True,10000,1000,1000,1.9701999425888062,0.8387561440467834,1.0,7.0,2.0,2.0,1.7164092778899636,2.6601147651672363,1.9550000429153442,0.8227849006652832,1.0,5.0,2.0,2.0,1.7003999848020463,2.666325569152832,1.944000005722046,0.8005398511886597,1.0,6.0,2.0,2.0,1.6810413574038146,2.664741277694702,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,49,0.3414429961496098,0.3183167101815343,0.3182840347290039,0.42912858724594116,0.34383583068847656,3.1310887336730957,0.23910149931907654,0.5033516606921581,0.3227470824494958
deepsets_mlp_fspool,1,8,12473,64,-100,100,longest_seq_length,True,10000,1000,1000,2.9231998920440674,1.3662729263305664,1.0,11.0,3.0,3.0,2.4202623714837337,3.274092674255371,2.941999912261963,1.3793606758117676,1.0,8.0,3.0,2.0,2.4444028002918703,3.2827086448669434,2.9749999046325684,1.395125389099121,1.0,8.0,3.0,3.0,2.469245023005668,3.2797882556915283,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,27,0.6924977279772424,0.6492334175854921,0.6830188035964966,0.5969638228416443,0.4486217498779297,4.271998405456543,0.21334372460842133,0.649081577670114,0.6860798913985491
deepsets_mlp_fspool,1,8,19641,128,-100,100,longest_seq_length,True,10000,1000,1000,4.939700126647949,2.6698060035705566,1.0,19.0,5.0,3.0,3.3570726213120836,3.919740676879883,5.013000011444092,2.716400384902954,1.0,14.0,5.0,3.0,3.413118912630169,3.9290590286254883,4.940000057220459,2.65073561668396,1.0,18.0,5.0,3.0,3.3848526405871215,3.9267334938049316,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,34,1.8391016190219078,1.696761853992939,1.7097471952438354,0.9594227075576782,0.7584559917449951,9.282852172851562,0.2178349643945694,0.7566680916751058,1.7239414229989052
deepsets_mlp_fspool,1,8,33977,256,-100,100,longest_seq_length,True,10000,1000,1000,10.543499946594238,7.280337333679199,1.0,64.0,9.0,4.0,4.692396430851536,4.585209369659424,10.531999588012695,7.2992448806762695,1.0,43.0,9.0,4.0,4.835576389364595,4.595020294189453,10.76200008392334,7.468557834625244,1.0,40.0,9.0,5.0,4.848670024427368,4.592075824737549,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,50,10.751678838851346,9.622147053480148,10.632011413574219,2.1135926246643066,1.2914612293243408,17.743478775024414,0.21569786965847015,0.8093916389168454,10.703764885663986
deepsets_mlp_fspool,1,8,62649,512,-100,100,longest_seq_length,True,10000,1000,1000,34.615699768066406,32.839080810546875,1.0,267.0,24.0,3.0,6.6441284644164025,5.26270055770874,36.183998107910156,33.831321716308594,1.0,201.0,25.0,3.0,7.320278719509977,5.272765636444092,34.98099899291992,32.599151611328125,1.0,190.0,24.0,2.0,7.221750594976982,5.270244598388672,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,75,259.1043572881419,212.18166661262512,227.58493041992188,8.849148750305176,4.43780517578125,126.08757781982422,0.27394139766693115,0.7858436653389643,226.54945039749146
deepsets_mlp_fspool,1,8,119993,1024,-100,100,longest_seq_length,True,10000,1000,1000,207.8018035888672,243.40245056152344,1.0,1024.0,104.0,6.0,9.73183658592427,5.946806907653809,209.52200317382812,244.4700927734375,1.0,1019.0,102.0,5.0,11.487504600857974,5.957937240600586,211.8939971923828,243.85218811035156,1.0,1024.0,115.0,3.0,11.681924976142822,5.954519748687744,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,142,19094.318001716758,16549.071258544922,16527.568359375,80.63980102539062,46.45163345336914,540.932373046875,0.7167282104492188,0.722057066687452,16520.479858398438
